Type,"Gene Symbol /Region Name",GRCh37,"HI Score","TS Score",OMIMMorbid,%HI,pLI,LOEUF,"LastEvaluated Date"
Gene,NPHS1HGNC:7908,19:36316274-36343406,AutosomalRecessive,NoEvidence,"OMIM Morbid",44.89,0,0.87,08/22/2016
Gene,NPRL3HGNC:14124,16:135385-188672,SufficientEvidence,NoEvidence,"OMIM Morbid",37.31,0.06,0.65,12/12/2023
Gene,NPTX2HGNC:7953,7:98246597-98259181,NoEvidence,NoEvidence,OMIM,40.45,0,1.09,10/10/2012
Gene,NR0B1HGNC:7960,X:30322323-30327507,SufficientEvidence,NoEvidence,"OMIM Morbid",15.44,0.97,0.28,05/06/2020
Gene,NR2F1HGNC:7975,5:92918928-92930317,SufficientEvidence,NoEvidence,"OMIM Morbid",2.69,1,0.13,08/09/2022
Gene,NR2F2HGNC:7976,15:96869275-96883492,NoEvidence,NoEvidence,"OMIM Morbid",5.61,1,0.2,07/10/2012
Gene,NR3C2HGNC:7979,4:148999915-149365850,SufficientEvidence,NoEvidence,"OMIM Morbid",4.63,1,0.27,04/06/2020
Gene,NR4A2HGNC:7981,2:157180949-157189233,SufficientEvidence,NoEvidence,"OMIM Morbid",1.28,1,0.09,09/27/2022
Gene,NR5A1HGNC:7983,9:127243515-127269678,SufficientEvidence,NoEvidence,"OMIM Morbid",5.31,1,0.31,02/24/2021
Gene,NRG3HGNC:7999,10:83634950-84746935,NoEvidence,NoEvidence,OMIM,10.48,0,0.64,12/21/2011
Gene,NRXN1HGNC:8008,2:50145641-51259270,SufficientEvidence,NoEvidence,"OMIM Morbid",0.81,1,0.32,06/08/2021
Gene,NSD1HGNC:14234,5:176560016-176727214,SufficientEvidence,NoEvidence,"OMIM Morbid",29.19,1,0.14,07/27/2020
Gene,NSD2HGNC:12766,4:1873120-1983919,SufficientEvidence,NoEvidence,"OMIM Morbid",37.85,1,0.14,10/25/2023
Gene,NSDHLHGNC:13398,X:151999607-152038273,SufficientEvidence,NoEvidence,"OMIM Morbid",64.89,0.96,0.29,09/25/2019
Gene,NTAN1HGNC:29909,16:15131714-15149931,NoEvidence,NoEvidence,OMIM,40.72,0,1.63,09/17/2018
Gene,NTHL1HGNC:8028,16:2089821-2097835,AutosomalRecessive,NoEvidence,"OMIM Morbid",66.04,0,1.38,07/06/2020
Gene,NUDT13HGNC:18827,10:74870213-74891581,SensitivityUnlikely,NoEvidence,OMIM,47.18,0,1.25,02/02/2021
Gene,NUS1HGNC:21042,6:117996632-118031890,SufficientEvidence,NoEvidence,"OMIM Morbid",18.4,1,0.18,09/27/2022
Gene,NXF5HGNC:8075,X:101087085-101112549,NoEvidence,NoEvidence,OMIM,89.99,0,1.69,06/19/2025
Gene,NYXHGNC:8082,X:41306596-41334905,SufficientEvidence,NoEvidence,"OMIM Morbid",58.33,0.13,1.13,01/22/2020
Gene,OATHGNC:8091,10:126085872-126107492,AutosomalRecessive,,"OMIM Morbid",31.64,0,0.97,08/22/2016
Gene,OBSL1HGNC:29092,2:220415450-220436261,AutosomalRecessive,NoEvidence,"OMIM Morbid",60.26,0,1.21,08/22/2016
Gene,OCA2HGNC:8101,15:28000021-28344461,AutosomalRecessive,NoEvidence,"OMIM Morbid",62.33,0,0.87,04/28/2012
Gene,OCLNHGNC:8104,5:68788374-68853931,AutosomalRecessive,,"OMIM Morbid",18.94,0.02,0.73,08/22/2016
Gene,OCRLHGNC:8108,X:128674236-128726533,SufficientEvidence,NoEvidence,"OMIM Morbid",14.52,1,0.16,01/12/2021
Gene,OFD1HGNC:2567,X:13752867-13787476,SufficientEvidence,NoEvidence,"OMIM Morbid",70.25,0.96,0.32,04/13/2021
Gene,OPHN1HGNC:8148,X:67262186-67653337,SufficientEvidence,NoEvidence,"OMIM Morbid",35.46,1,0.16,03/22/2023
Gene,OR5AU1HGNC:15362,14:21623024-21624222,NoEvidence,NoEvidence,,78.44,0.08,1.88,03/11/2015
Gene,ORC4HGNC:8490,2:148687965-148779120,AutosomalRecessive,NoEvidence,"OMIM Morbid",6.12,0.01,1.53,11/06/2015
Gene,ORC6HGNC:17151,16:46723571-46732306,AutosomalRecessive,,"OMIM Morbid",41.77,0,1.79,08/22/2016
Gene,OSBPL5HGNC:16392,11:3108337-3186540,NoEvidence,NoEvidence,OMIM,75.98,0,0.88,09/06/2012
Gene,OSTM1HGNC:21652,6:108362613-108395945,AutosomalRecessive,NoEvidence,"OMIM Morbid",33.37,0,1.43,08/22/2016
Gene,OTCHGNC:8512,X:38211857-38280699,SufficientEvidence,NoEvidence,"OMIM Morbid",3.31,0.87,0.41,06/28/2012
Gene,OTOAHGNC:16378,16:21675289-21772050,AutosomalRecessive,NoEvidence,"OMIM Morbid",64.09,0,0.82,08/22/2016
Gene,OTOFHGNC:8515,2:26680071-26781624,AutosomalRecessive,,"OMIM Morbid",29.35,0,1.02,08/22/2016
Gene,OTOGLHGNC:26901,12:80493317-80774660,AutosomalRecessive,NoEvidence,"OMIM Morbid",42.95,0,1.07,08/22/2016
Gene,OTUD7AHGNC:20718,15:31767601-32162876,NoEvidence,NoEvidence,"OMIM Morbid",56.07,1,0.22,04/27/2018
Gene,OTX2HGNC:8522,14:57266623-57277197,SufficientEvidence,NoEvidence,"OMIM Morbid",0.72,1,0.32,09/08/2020
Gene,OXCT1HGNC:8527,5:41730167-41870527,AutosomalRecessive,,"OMIM Morbid",26.58,0.96,0.52,08/22/2016
Gene,P3H1HGNC:19316,1:43212045-43232699,AutosomalRecessive,NoEvidence,"OMIM Morbid",48.37,0,1.05,03/12/2015
Gene,PACS1HGNC:30032,11:65837743-66012215,NoEvidence,NoEvidence,"OMIM Morbid",38.02,1,0.3,12/14/2021
Gene,PAFAH1B1HGNC:8574,17:2496948-2588909,SufficientEvidence,NoEvidence,"OMIM Morbid",2.21,1,0.1,10/13/2020
Gene,PAHHGNC:8582,12:103230667-103352219,AutosomalRecessive,NoEvidence,"OMIM Morbid",20.97,0,1.27,08/28/2014
Gene,PAK2HGNC:8591,3:196466728-196559518,LittleEvidence,LittleEvidence,"OMIM Morbid",16.98,0.83,0.66,12/27/2011
Gene,PAK3HGNC:8592,X:110187625-110470589,SufficientEvidence,NoEvidence,"OMIM Morbid",5.06,0.99,0.29,04/01/2025
Gene,PALB2HGNC:26144,16:23614486-23652631,SufficientEvidence,NoEvidence,"OMIM Morbid",58.94,0,0.9,02/24/2025
Gene,PALLDHGNC:17068,4:169418203-169849592,NoEvidence,,"OMIM Morbid",32.2,0,0.65,06/16/2025
Gene,PARK7HGNC:16369,1:8021771-8045565,AutosomalRecessive,NoEvidence,"OMIM Morbid",10.87,0,1.03,08/22/2016
Gene,PAX1HGNC:8615,20:21686302-21699119,AutosomalRecessive,NoEvidence,"OMIM Morbid",38.4,0,0.86,08/22/2016
Gene,PAX2HGNC:8616,10:102495153-102589701,SufficientEvidence,NoEvidence,"OMIM Morbid",0.24,1,0.45,02/26/2020
Gene,PAX3HGNC:8617,2:223064606-223163717,SufficientEvidence,NoEvidence,"OMIM Morbid",0.54,1,0.41,05/27/2020
Gene,PAX5HGNC:8619,9:36833266-37034265,LittleEvidence,NoEvidence,"OMIM Morbid",1.77,1,0.36,02/12/2025
Gene,PAX6HGNC:8620,11:31810574-31839509,SufficientEvidence,LittleEvidence,"OMIM Morbid",0.78,1,0.23,11/05/2015
Gene,PAX8HGNC:8622,2:113973574-114036498,LittleEvidence,NoEvidence,"OMIM Morbid",7.48,1,0.42,11/09/2021
Gene,PAX9HGNC:8623,14:37126773-37148567,SufficientEvidence,NoEvidence,"OMIM Morbid",1.94,1,0.44,07/08/2020
Gene,PBX1HGNC:8632,1:164528421-164855284,SufficientEvidence,NoEvidence,"OMIM Morbid",0.86,1,0.21,09/05/2019
Gene,PCHGNC:8636,11:66615891-66725854,AutosomalRecessive,,"OMIM Morbid",23.85,0.06,0.54,08/22/2016
Gene,PCAREHGNC:34383,2:29284561-29297389,AutosomalRecessive,NoEvidence,"OMIM Morbid",84.18,0,1.03,09/25/2014
Gene,PCCAHGNC:8653,13:100741347-101182689,AutosomalRecessive,NoEvidence,"OMIM Morbid",19.12,0,0.99,08/22/2016
Gene,PCDH15HGNC:14674,10:55562531-57387702,AutosomalRecessive,NoEvidence,"OMIM Morbid",23.23,0,0.82,08/22/2016
Gene,PCDH19HGNC:14270,X:99546642-99665271,SufficientEvidence,NoEvidence,"OMIM Morbid",6.65,1,0.13,02/14/2023
Gene,PCDH9HGNC:8661,13:66876966-67804468,NoEvidence,NoEvidence,OMIM,0.79,1,0.41,06/08/2012
Gene,PCDHGA8HGNC:8706,5:140772200-140892542,SensitivityUnlikely,NoEvidence,OMIM,54.62,0,0.9,02/02/2021
Gene,PCSK9HGNC:20001,1:55505221-55530525,SensitivityUnlikely,NoEvidence,"OMIM Morbid",73.06,0,1.25,12/17/2015
Gene,PCYT1AHGNC:8754,3:195961239-196014597,AutosomalRecessive,NoEvidence,"OMIM Morbid",18.96,0.02,0.93,08/22/2016
Gene,PDE4DHGNC:8783,5:58264865-59792113,NoEvidence,NoEvidence,"OMIM Morbid",4.24,1,0.4,02/02/2018
Gene,PDE6CHGNC:8787,10:95372294-95425767,AutosomalRecessive,NoEvidence,"OMIM Morbid",40.7,0,0.98,08/22/2016
Gene,PDE6GHGNC:8789,17:79617489-79630157,AutosomalRecessive,NoEvidence,"OMIM Morbid",34.65,0,1.45,05/29/2025
Gene,PDGFRAHGNC:8803,4:55095460-55164412,NoEvidence,NoEvidence,"OMIM Morbid",7.55,1,0.26,02/12/2025
Gene,PDHA1HGNC:8806,X:19362045-19379836,SufficientEvidence,NoEvidence,"OMIM Morbid",35.05,0.99,0.27,09/27/2022
Gene,PDHXHGNC:21350,11:34937677-35017675,AutosomalRecessive,,"OMIM Morbid",6.33,0,0.8,08/22/2016
Gene,PDP1HGNC:9279,8:94929151-94938296,AutosomalRecessive,,"OMIM Morbid",16.05,0.94,0.53,08/22/2016
Gene,PDSS2HGNC:23041,6:107473766-107780768,AutosomalRecessive,,"OMIM Morbid",16.76,0,0.82,08/22/2016
Gene,PDX1HGNC:6107,13:28494137-28500450,AutosomalRecessive,NoEvidence,"OMIM Morbid",15,0,1.64,08/22/2016
Gene,PEG10HGNC:14005,7:94285637-94299007,NoEvidence,NoEvidence,OMIM,24.78,1,0.29,08/22/2012
Gene,PEG3HGNC:8826,19:57321450-57352094,NoEvidence,NoEvidence,OMIM,77.96,0,0.87,05/17/2012
Gene,PEPDHGNC:8840,19:33877856-34012697,AutosomalRecessive,,"OMIM Morbid",20.61,0,1.13,08/22/2016
Gene,PEX1HGNC:8850,7:92116339-92157834,AutosomalRecessive,,"OMIM Morbid",50.89,0,0.75,08/22/2016
Gene,PEX11BHGNC:8853,1:145516372-145523732,AutosomalRecessive,NoEvidence,"OMIM Morbid",35.29,0,1.08,08/22/2016
Gene,PEX14HGNC:8856,1:10535007-10690815,AutosomalRecessive,NoEvidence,"OMIM Morbid",19.48,0.91,0.54,08/22/2016
Gene,PEX16HGNC:8857,11:45931214-45939428,AutosomalRecessive,NoEvidence,"OMIM Morbid",39.61,0,0.96,08/22/2016
Gene,PEX26HGNC:22965,22:18560756-18588162,AutosomalRecessive,NoEvidence,"OMIM Morbid",72.53,0,0.89,08/22/2016
Gene,PEX3HGNC:8858,6:143771942-143811753,AutosomalRecessive,NoEvidence,"OMIM Morbid",27.6,0.12,0.97,08/22/2016
Gene,PEX7HGNC:8860,6:137143730-137235072,AutosomalRecessive,,"OMIM Morbid",31.61,0,0.94,08/22/2016
Gene,PGAP3HGNC:23719,17:37827375-37844310,AutosomalRecessive,,"OMIM Morbid",44.26,0,1.15,08/22/2016
Gene,PGK1HGNC:8896,X:77359745-77384792,LittleEvidence,NoEvidence,"OMIM Morbid",2.46,0.77,0.47,09/10/2024
Gene,PGM1HGNC:8905,1:64059082-64125916,AutosomalRecessive,,"OMIM Morbid",20.5,0,1.19,08/22/2016
Gene,PGM3HGNC:8907,6:83860447-83903619,AutosomalRecessive,NoEvidence,"OMIM Morbid",45.16,0,0.96,08/22/2016
Gene,PHC1HGNC:3182,12:9067105-9094063,AutosomalRecessive,NoEvidence,"OMIM Morbid",41.66,1,0.32,08/22/2016
Gene,PHEXHGNC:8918,X:22050443-22269427,SufficientEvidence,NoEvidence,"OMIM Morbid",6.97,1,0.14,06/28/2012
Gene,PHF12HGNC:20816,17:27232268-27278536,SufficientEvidence,NoEvidence,OMIM,6.42,1,0.12,04/01/2025
Gene,PHF2HGNC:8920,9:96338866-96441869,LittleEvidence,NoEvidence,OMIM,54.82,1,0.33,02/27/2019
Gene,PHF21AHGNC:24156,11:45950870-46143005,SufficientEvidence,NoEvidence,"OMIM Morbid",2.85,1,0.15,09/21/2023
Gene,PHF3HGNC:8921,6:64345707-64435904,LittleEvidence,NoEvidence,OMIM,36.85,1,0.3,02/27/2019
Gene,PHF6HGNC:18145,X:133507342-133562820,SufficientEvidence,NoEvidence,"OMIM Morbid",8.85,1,0.17,02/24/2021
Gene,PHF8HGNC:20672,X:53963113-54071569,SufficientEvidence,NoEvidence,"OMIM Morbid",17.8,1,0.26,08/26/2020
Gene,PHIPHGNC:15673,6:79644136-79787971,SufficientEvidence,NoEvidence,"OMIM Morbid",12.52,1,0.25,04/13/2022
Gene,PHKBHGNC:8927,16:47495210-47735434,AutosomalRecessive,NoEvidence,"OMIM Morbid",27.2,0,0.79,08/22/2016
Gene,PHKG2HGNC:8931,16:30759746-30772497,AutosomalRecessive,,"OMIM Morbid",25.69,0,0.88,08/22/2016
Gene,PHLDA2HGNC:12385,11:2949503-2950650,NoEvidence,NoEvidence,OMIM,63.76,0.02,1.68,03/22/2012
Gene,PHOX2BHGNC:9143,4:41746099-41750742,SufficientEvidence,NoEvidence,"OMIM Morbid",39.01,0.99,0.35,07/10/2024
Gene,PHYHHGNC:8940,10:13319799-13342064,AutosomalRecessive,,"OMIM Morbid",73.67,0,1.15,08/22/2016
Gene,PIGAHGNC:8957,X:15337573-15353676,LittleEvidence,NoEvidence,"OMIM Morbid",26.91,0.96,0.3,04/10/2025
Gene,PIGNHGNC:8967,18:59708397-59854289,AutosomalRecessive,,"OMIM Morbid",42.61,0,1.46,08/22/2016
Gene,PIGOHGNC:23215,9:35088685-35096588,AutosomalRecessive,NoEvidence,"OMIM Morbid",35.9,0,0.89,08/22/2016
Gene,PIGWHGNC:23213,17:34890814-34895152,AutosomalRecessive,NoEvidence,"OMIM Morbid",42.97,0,0.88,08/22/2016
Gene,PIK3CAHGNC:8975,3:178866145-178957881,NoEvidence,NoEvidence,"OMIM Morbid",0.26,1,0.22,03/13/2025
Gene,PIK3R2HGNC:8980,19:18263973-18281342,NoEvidence,NoEvidence,"OMIM Morbid",48.46,0,0.76,06/25/2015
Gene,PINK1HGNC:14581,1:20959951-20978004,AutosomalRecessive,,"OMIM Morbid",41.91,0,1.32,08/22/2016
Gene,PIP5K1CHGNC:8996,19:3630181-3700466,AutosomalRecessive,,"OMIM Morbid",59.99,0,0.75,08/22/2016
Gene,PITPNAHGNC:9001,17:1421012-1466086,NoEvidence,NoEvidence,OMIM,9.09,0.99,0.48,06/07/2012
Gene,PITX2HGNC:9005,4:111538579-111563279,SufficientEvidence,NoEvidence,"OMIM Morbid",0.8,1,0.41,10/24/2022
Gene,PITX3HGNC:9006,10:103989946-104001269,NoEvidence,NoEvidence,"OMIM Morbid",6.41,0.77,0.69,11/06/2013
Gene,PKD1HGNC:9008,16:2138709-2185899,SufficientEvidence,NoEvidence,"OMIM Morbid",28.17,1,0.36,06/10/2020
Gene,PKD2HGNC:9009,4:88928787-88998929,SufficientEvidence,NoEvidence,"OMIM Morbid",12.05,0,0.68,07/06/2012
Gene,PKP2HGNC:9024,12:32943689-33049711,SufficientEvidence,NoEvidence,"OMIM Morbid",58.3,0,1.11,05/10/2023
Gene,PLA2G6HGNC:9039,22:38507502-38577837,AutosomalRecessive,,"OMIM Morbid",35.59,0,0.97,08/22/2016
Gene,PLAGL1HGNC:9046,6:144261437-144385736,NoEvidence,NoEvidence,OMIM,60.44,0.58,1.02,08/27/2012
Gene,PLCB1HGNC:15917,20:8112913-8865547,AutosomalRecessive,NoEvidence,"OMIM Morbid",5.05,1,0.36,08/22/2016
Gene,PLEKHG5HGNC:29105,1:6526152-6580152,AutosomalRecessive,NoEvidence,"OMIM Morbid",53.41,0,0.71,08/22/2016
Gene,PLNHGNC:9080,6:118869459-118882879,LittleEvidence,NoEvidence,"OMIM Morbid",10.26,0.42,1.7,08/29/2025
Gene,PLOD1HGNC:9081,1:11994774-12035594,AutosomalRecessive,,"OMIM Morbid",29.26,0,0.94,08/22/2016
Gene,PLOD2HGNC:9082,3:145787227-145878971,AutosomalRecessive,,"OMIM Morbid",31.58,0,1.21,08/22/2016
Gene,PLOD3HGNC:9083,7:100849265-100860862,AutosomalRecessive,NoEvidence,"OMIM Morbid",51.13,0,0.93,08/22/2016
Gene,PLP1HGNC:9086,X:103031434-103047548,SufficientEvidence,SufficientEvidence,"OMIM Morbid",1.65,0.93,0.36,04/12/2021
Gene,PMM2HGNC:9115,16:8891696-8943182,AutosomalRecessive,NoEvidence,"OMIM Morbid",40.44,0,1.94,08/22/2016
Gene,PMP22HGNC:9118,17:15133096-15168643,SufficientEvidence,NoEvidence,"OMIM Morbid",40.48,0.99,0.37,07/12/2012
Gene,PMS2HGNC:9122,7:6010556-6048737,SufficientEvidence,NoEvidence,"OMIM Morbid",59.43,0,0.9,11/16/2015
Gene,PNPHGNC:7892,14:20937565-20945248,AutosomalRecessive,NoEvidence,"OMIM Morbid",47.87,0,1,08/22/2016
Gene,POGZHGNC:18801,1:151375200-151431970,SufficientEvidence,NoEvidence,"OMIM Morbid",29.96,1,0.2,12/27/2017
Gene,POLD1HGNC:9175,19:50887580-50921275,LittleEvidence,NoEvidence,"OMIM Morbid",69.77,0,0.88,06/05/2020
Gene,POLEHGNC:9177,12:133200348-133263928,LittleEvidence,NoEvidence,"OMIM Morbid",0.06,0,0.75,12/16/2019
Gene,POLHHGNC:9181,6:43543922-43588260,AutosomalRecessive,NoEvidence,"OMIM Morbid",29.98,0,0.85,11/13/2024
Gene,POLLHGNC:9184,10:103338639-103348027,NoEvidence,NoEvidence,OMIM,20.37,0,0.96,12/21/2011
Gene,POLR1DHGNC:20422,13:28194880-28241548,SufficientEvidence,NoEvidence,"OMIM Morbid",31.76,0,1.63,06/23/2021
Gene,POMPHGNC:20330,13:29233267-29253096,AutosomalRecessive,NoEvidence,"OMIM Morbid",11.76,0.02,1.19,08/27/2015
Gene,POMT1HGNC:9202,9:134378305-134399186,AutosomalRecessive,NoEvidence,"OMIM Morbid",59.69,0,1,07/25/2025
Gene,POMT2HGNC:19743,14:77741299-77787226,AutosomalRecessive,,"OMIM Morbid",44.09,0,0.95,08/22/2016
Gene,PORHGNC:9208,7:75544473-75616173,AutosomalRecessive,,"OMIM Morbid",68.94,0,0.89,08/22/2016
Gene,PORCNHGNC:17652,X:48367380-48379202,SufficientEvidence,NoEvidence,"OMIM Morbid",12.63,1,0.14,08/23/2012
Gene,POT1HGNC:17284,7:124462440-124569879,EmergingEvidence,NoEvidence,"OMIM Morbid",23.02,0,0.87,05/30/2025
Gene,POU3F3HGNC:9216,2:105470573-105475032,NoEvidence,,"OMIM Morbid",23.83,0.95,0.48,01/14/2025
Gene,POU3F4HGNC:9217,X:82763298-82767135,SufficientEvidence,NoEvidence,"OMIM Morbid",14.26,0.57,0.7,05/28/2025
Gene,POU4F3HGNC:9220,5:145718402-145721291,SufficientEvidence,NoEvidence,"OMIM Morbid",8.21,0.91,0.57,11/29/2023
Gene,PPIBHGNC:9255,15:64448016-64455221,AutosomalRecessive,NoEvidence,"OMIM Morbid",18.75,0,1.11,08/22/2016
Gene,PPIP5K1HGNC:29023,15:43825660-43882451,AutosomalRecessive,NoEvidence,OMIM,27.93,0.25,0.77,08/27/2012
Gene,PPM1DHGNC:9277,17:58677554-58743641,NoEvidence,NoEvidence,"OMIM Morbid",14.25,0,1.18,03/28/2023
Gene,PPP1CBHGNC:9282,2:28974470-29025806,NoEvidence,NoEvidence,"OMIM Morbid",4.52,1,0.25,05/28/2025
Gene,PPP1R9AHGNC:14946,7:94536906-94925727,NoEvidence,NoEvidence,OMIM,36.02,0.43,0.51,04/04/2012
Gene,PPP2R1AHGNC:9302,19:52693305-52732771,NoEvidence,NoEvidence,"OMIM Morbid",23.46,1,0.35,12/06/2023
Gene,PPP2R5DHGNC:9312,6:42952308-42980080,LittleEvidence,NoEvidence,"OMIM Morbid",19.74,1,0.23,05/26/2021
Gene,PPT1HGNC:9325,1:40537133-40562924,AutosomalRecessive,NoEvidence,"OMIM Morbid",21.97,0,0.73,08/22/2016
Gene,PQBP1HGNC:9330,X:48755213-48760420,SufficientEvidence,NoEvidence,"OMIM Morbid",39.11,0.79,0.5,04/09/2020
Gene,PRCDHGNC:32528,17:74523668-74541458,AutosomalRecessive,NoEvidence,"OMIM Morbid",64.9,0,1.84,08/22/2016
Gene,PRDM6HGNC:9350,5:122424936-122529960,NoEvidence,NoEvidence,"OMIM Morbid",13.65,0.01,0.65,12/14/2017
Gene,PREPLHGNC:30228,2:44544746-44589001,AutosomalRecessive,NoEvidence,"OMIM Morbid",39.97,0,1.25,03/21/2012
Gene,PRF1HGNC:9360,10:72357104-72362497,AutosomalRecessive,,"OMIM Morbid",85.74,0,1.44,07/09/2025
Gene,PRG4HGNC:9364,1:186265405-186283699,AutosomalRecessive,NoEvidence,"OMIM Morbid",84.91,0,0.8,08/22/2016
Gene,PRKAG2HGNC:9386,7:151253213-151574200,NoEvidence,NoEvidence,"OMIM Morbid",27.16,0.19,0.58,11/05/2015
Gene,PRKAR1AHGNC:9388,17:66409764-66547457,SufficientEvidence,NoEvidence,"OMIM Morbid",6.49,1,0.16,10/09/2024
Gene,PRKCSHHGNC:9411,19:11546456-11561783,SufficientEvidence,NoEvidence,"OMIM Morbid",54.69,0,0.7,07/08/2025
Gene,PRKD1HGNC:9407,14:30045685-30397053,NoEvidence,,"OMIM Morbid",2.79,0,0.76,04/08/2025
Gene,PRKNHGNC:8607,6:161768449-163148798,AutosomalRecessive,NoEvidence,"OMIM Morbid",0.77,0,1.17,05/15/2018
Gene,PRODHHGNC:9453,22:18900294-18924066,AutosomalRecessive,NoEvidence,"OMIM Morbid",45.38,0,1.1,11/08/2022
Gene,PROP1HGNC:9455,5:177419236-177423243,AutosomalRecessive,NoEvidence,"OMIM Morbid",82.55,0.01,0.87,08/22/2016
Gene,PRPS1HGNC:9462,X:106871740-106894256,SufficientEvidence,NoEvidence,"OMIM Morbid",26.12,0.92,0.38,05/17/2012
Gene,PRR12HGNC:29217,19:50094439-50129696,SufficientEvidence,NoEvidence,"OMIM Morbid",71.51,1,0.18,11/29/2023
Gene,PRRT2HGNC:30500,16:29823514-29827202,SufficientEvidence,NoEvidence,"OMIM Morbid",70.09,0.65,0.63,10/28/2025
Gene,PRSS1HGNC:9475,7:142457323-142460923,NoEvidence,NoEvidence,"OMIM Morbid",78.46,0,1.3,10/29/2012
Gene,PSAT1HGNC:19129,9:80912041-80945009,AutosomalRecessive,,"OMIM Morbid",23.31,0,1.31,08/22/2016
Gene,PSD3HGNC:19093,8:18384813-18871213,NoEvidence,NoEvidence,OMIM,45.05,0.01,0.57,12/07/2016
Gene,PSORS1C2HGNC:17199,6:31105311-31106843,SensitivityUnlikely,NoEvidence,OMIM,68.42,0,1.76,02/02/2021
Gene,PSPHHGNC:9577,7:56078757-56119137,AutosomalRecessive,NoEvidence,"OMIM Morbid",44.89,0,1.06,08/22/2016
Gene,PTCH1HGNC:9585,9:98205262-98279253,SufficientEvidence,NoEvidence,"OMIM Morbid",0.48,1,0.15,07/01/2020
Gene,PTCHD1HGNC:26392,X:23352966-23422491,SufficientEvidence,NoEvidence,"OMIM Morbid",6.56,0.98,0.28,02/28/2018
Gene,PTENHGNC:9588,10:89623382-89731687,SufficientEvidence,NoEvidence,"OMIM Morbid",0.07,0.05,0.69,06/24/2020
Gene,PTH1RHGNC:9608,3:46919211-46945289,SufficientEvidence,NoEvidence,"OMIM Morbid",14.99,0,0.67,06/28/2024
Gene,PTHLHHGNC:9607,12:28111017-28125666,SufficientEvidence,LittleEvidence,"OMIM Morbid",5.78,0.93,0.56,01/25/2023
Gene,PTPN11HGNC:9644,12:112856751-112947722,SufficientEvidence,NoEvidence,"OMIM Morbid",1.58,1,0.16,09/08/2020
Gene,PTPRQHGNC:9679,12:80838015-81074052,AutosomalRecessive,,"OMIM Morbid",43.92,0,0.94,08/22/2016
Gene,PTSHGNC:9689,11:112097151-112104696,AutosomalRecessive,NoEvidence,"OMIM Morbid",20.05,0,1.7,08/22/2016
Gene,PUF60HGNC:17042,8:144898514-144911485,SufficientEvidence,NoEvidence,"OMIM Morbid",24.05,1,0.3,01/09/2024
Gene,PURAHGNC:9701,5:139493694-139505204,SufficientEvidence,NoEvidence,"OMIM Morbid",9.4,1,0.14,03/26/2025
Gene,PXDNHGNC:14966,2:1635659-1748287,AutosomalRecessive,NoEvidence,"OMIM Morbid",61.43,0,0.68,08/22/2016
Gene,PYCR1HGNC:9721,17:79890267-79895176,AutosomalRecessive,,"OMIM Morbid",44.04,0,1.27,08/22/2016
Gene,QDPRHGNC:9752,4:17488018-17513713,AutosomalRecessive,,"OMIM Morbid",24.03,0,0.99,08/22/2016
Gene,QRICH1HGNC:24713,3:49067140-49131806,SufficientEvidence,NoEvidence,"OMIM Morbid",11.67,1,0.26,11/15/2023
Gene,RAB27AHGNC:9766,15:55495164-55582011,AutosomalRecessive,,"OMIM Morbid",5.04,0,1.13,08/22/2016
Gene,RAB28HGNC:9768,4:13369348-13485964,AutosomalRecessive,,"OMIM Morbid",12.5,0,1.33,08/22/2016
Gene,RAB39BHGNC:16499,X:154487520-154493776,SufficientEvidence,NoEvidence,"OMIM Morbid",21.75,0.83,0.52,05/29/2020
Gene,RAB3GAP1HGNC:17063,2:135809862-135928280,AutosomalRecessive,,"OMIM Morbid",27.47,0,0.8,08/22/2016
Gene,RAB3GAP2HGNC:17168,1:220321635-220445795,AutosomalRecessive,NoEvidence,"OMIM Morbid",51.08,0,0.54,08/22/2016
Gene,RABL2AHGNC:9799,2:114384843-114400969,SensitivityUnlikely,NoEvidence,OMIM,74.97,0,0.97,02/02/2021
Gene,RAD21HGNC:9811,8:117858173-117887015,SufficientEvidence,NoEvidence,"OMIM Morbid",4.51,1,0.34,03/08/2022
Gene,RAD50HGNC:9816,5:131892669-131982041,LittleEvidence,NoEvidence,"OMIM Morbid",4.46,0,0.89,03/12/2025
Gene,RAD51BHGNC:9822,14:68286496-69149813,LittleEvidence,NoEvidence,OMIM,2.3,0,1.25,06/19/2025
Gene,RAD51CHGNC:9820,17:56769934-56812972,SufficientEvidence,NoEvidence,"OMIM Morbid",9.19,0,1.14,07/08/2020
Gene,RAD51DHGNC:9823,17:33419240-33446879,SufficientEvidence,NoEvidence,"OMIM Morbid",59.17,0,1.09,01/09/2024
Gene,RAF1HGNC:9829,3:12625100-12705616,NoEvidence,NoEvidence,"OMIM Morbid",14.17,1,0.35,09/13/2018
Gene,RAG1HGNC:9831,11:36531903-36601312,AutosomalRecessive,,"OMIM Morbid",24.07,0,0.7,08/22/2016
Gene,RAG2HGNC:9832,11:36613493-36619786,AutosomalRecessive,,"OMIM Morbid",3.71,0.02,0.73,08/22/2016
Gene,RAI1HGNC:9834,17:17584772-17714767,SufficientEvidence,NoEvidence,"OMIM Morbid",47.54,1,0.13,10/13/2020
Gene,RALGAPBHGNC:29221,20:37101486-37207501,LittleEvidence,NoEvidence,OMIM,12.23,1,0.2,02/27/2019
